customer_id,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction
C00575,0,39,1392.82,119,39.0,30.0,1025.72,80.0,69.0,24.0,802.2,50.0,91.0,17.0,525.61,28.0,1.689117647058823,-0.2058823529411766,-0.10784313725490187,0.9999999999999998,1.2745098039215683,6.63,30.918235294117647,6.63,65.73,6.868399999999999,7.821999999999999,11.138,15.772,20.996,29.104,30.3,30.528,33.482,38.154,58.964000000000006,65.722,65.72840000000001,0.0,1.75,2.0,8.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,2.0,2.0,2.0,3.0,4.25,7.249999999999998,0.0,1.9411764705882353,2.0,8.0,0.0,0.0,0.0,0.0,0.7999999999999998,1.4000000000000004,2.0,2.0,2.0,2.8000000000000007,3.8000000000000007,5.599999999999998,7.52,0.0,8.0,0.0,16.0,0.16,0.8,1.6,3.2,4.8,6.4,8.0,9.6,11.2,12.8,14.4,15.2,15.84,0.0,18.11764705882353,20.0,28.0,1.28,6.4,9.8,13.4,16.6,18.8,20.0,21.2,22.2,23.0,23.8,25.599999999999998,27.52
C00355,48,65,2050.9,208,48.0,65.0,2050.9,208.0,63.0,60.0,1885.1299999999999,193.0,91.0,55.0,1801.66,165.0,0.13286652236652255,-0.0024776062511911758,-0.0005050505050504566,0.9999999999999997,3.104834054834054,2.23,32.75745454545455,2.23,115.55,2.527,4.043,5.550000000000001,9.974,17.456,21.962,29.34,39.606,42.288,47.028,60.354000000000006,70.74999999999997,99.18800000000002,0.0,3.0555555555555554,1.0,14.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.799999999999997,4.0,4.400000000000006,6.0,7.349999999999994,11.349999999999994,0.0,3.0727272727272728,1.0,14.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,4.200000000000003,6.0,7.299999999999997,11.300000000000004,0.0,27.0,0.0,54.0,0.54,2.7,5.4,10.8,16.2,21.6,27.0,32.4,37.8,43.2,48.6,51.3,53.46,0.0,83.0909090909091,77.0,165.0,0.54,4.1000000000000005,19.200000000000003,32.0,55.8,68.6,79.0,88.6,116.79999999999998,132.8,155.6,163.3,165.0
C02397,0,7,472.44,44,39.0,3.0,297.08,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01740,5,14,1466.9499999999998,127,56.0,12.0,1138.5,76.0,62.0,10.0,881.24,70.0,90.0,6.0,581.97,42.0,3.6774285714285697,0.9999999999999994,-0.4857142857142854,0.9999999999999998,9.314285714285713,55.84,96.995,55.84,188.09,56.147000000000006,57.375,58.91,61.98,70.14999999999999,78.32,79.96,81.6,98.87,116.14,152.115,170.1025,184.4925,0.0,8.4,0.0,17.0,0.16,0.8,1.6,3.2,5.0,7.0,9.0,10.2,11.399999999999999,13.0,15.0,16.0,16.8,0.0,7.166666666666667,0.0,17.0,0.05,0.25,0.5,1.0,2.5,4.0,6.5,9.0,10.5,12.0,14.5,15.75,16.75,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,19.333333333333332,0.0,42.0,0.0,0.0,0.0,0.0,6.0,12.0,20.5,29.0,31.0,33.0,37.5,39.75,41.550000000000004
C00318,19,12,796.8,151,43.0,11.0,729.72,127.0,78.0,9.0,571.72,92.0,100.0,7.0,494.16,70.0,-18.522857142857134,1.4857142857142855,1.6071428571428568,1.0000000000000002,10.928571428571429,1.71,70.5942857142857,1.71,180.78,2.0694,3.5070000000000006,5.304,11.614000000000004,23.355999999999995,46.95000000000002,76.47,85.27799999999999,94.73599999999999,105.49400000000001,137.76000000000002,159.26999999999995,176.47799999999995,1.0,11.666666666666666,11.0,17.0,1.5,3.5,6.0,11.0,11.0,11.0,12.0,13.0,15.0,17.0,17.0,17.0,17.0,1.0,12.571428571428571,11.0,18.0,1.6,4.0,7.000000000000001,11.0,11.0,11.8,13.0,15.399999999999999,17.0,17.0,17.4,17.7,17.939999999999998,0.0,3.0,0.0,6.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.5999999999999996,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.9399999999999995,0.0,31.285714285714285,0.0,70.0,0.6599999999999999,3.3000000000000007,6.600000000000001,13.600000000000001,21.4,24.4,25.0,31.599999999999994,39.39999999999999,49.60000000000001,59.800000000000004,64.89999999999999,68.97999999999999
C01988,0,19,283.21000000000004,71,31.0,11.0,166.47,40.0,63.0,4.0,66.7,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02644,3,15,1544.24,63,33.0,8.0,582.8199999999999,33.0,62.0,2.0,90.25999999999999,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01404,210,10,555.81,32,210.0,10.0,555.81,32.0,210.0,10.0,555.81,32.0,210.0,10.0,555.81,32.0,-8.772545454545453,-0.9499999999999995,-0.9499999999999995,1.0,3.4121212121212126,1.91,55.580999999999996,1.91,126.17,3.0674,7.697,13.484,22.882,28.913999999999998,40.002,49.03,59.74199999999999,72.747,82.742,113.768,119.96899999999998,124.9298,0.0,3.5555555555555554,0.0,20.0,0.0,0.0,0.0,0.0,0.3999999999999999,1.0,1.0,1.7999999999999998,2.5999999999999996,3.8000000000000007,8.000000000000004,13.999999999999995,18.799999999999997,0.0,3.5555555555555554,0.0,20.0,0.0,0.0,0.0,0.0,0.3999999999999999,1.0,1.0,1.7999999999999998,2.5999999999999996,3.8000000000000007,8.000000000000004,13.999999999999995,18.799999999999997,0.0,4.5,0.0,9.0,0.09,0.45,0.9,1.8,2.6999999999999997,3.6,4.5,5.3999999999999995,6.3,7.2,8.1,8.549999999999999,8.91,0.0,21.7,22.0,32.0,0.18,0.9,1.8,18.0,22.0,22.0,23.5,26.999999999999996,30.3,31.0,31.1,31.549999999999997,31.91
C01879,86,1,20.52,0,86.0,1.0,20.52,0.0,86.0,1.0,20.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01033,193,5,296.65,25,193.0,5.0,296.65,25.0,193.0,5.0,296.65,25.0,193.0,5.0,296.65,25.0,4.5179999999999945,4.7,4.699999999999999,1.0,6.1,16.77,59.33,16.77,118.21,17.9556,22.698,28.625999999999998,40.482,47.244,48.912,50.58,56.22,61.86,75.38600000000001,96.798,107.50399999999999,116.0688,0.0,6.25,0.0,14.0,0.09,0.45000000000000007,0.9000000000000001,1.8000000000000003,2.6999999999999997,4.000000000000001,5.5,6.999999999999999,8.599999999999998,10.400000000000002,12.200000000000001,13.099999999999998,13.819999999999999,0.0,6.25,0.0,14.0,0.09,0.45000000000000007,0.9000000000000001,1.8000000000000003,2.6999999999999997,4.000000000000001,5.5,6.999999999999999,8.599999999999998,10.400000000000002,12.200000000000001,13.099999999999998,13.819999999999999,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,7.8,0.0,25.0,0.0,0.0,0.0,0.0,0.5999999999999999,1.8000000000000003,3.0,6.199999999999999,9.399999999999999,13.800000000000002,19.400000000000002,22.199999999999996,24.439999999999998
C00795,68,27,2735.02,151,68.0,27.0,2735.02,151.0,68.0,27.0,2735.02,151.0,98.0,23.0,2294.03,121.0,0.4678260869565222,-0.011857707509881145,0.09288537549407103,1.0000000000000002,5.104743083003953,12.04,99.74043478260869,12.04,263.63,14.218,23.229000000000003,35.994,48.924,51.388,63.602000000000004,66.62,101.02199999999999,126.93999999999996,155.392,190.78800000000004,247.75599999999991,261.3596,1.0,5.5,2.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,3.5,5.6,7.0,9.0,11.900000000000002,12.0,18.319999999999993,1.0,5.913043478260869,2.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,6.199999999999999,7.799999999999997,10.200000000000003,12.0,14.699999999999996,18.900000000000006,0.0,11.0,0.0,22.0,0.22,1.1,2.2,4.4,6.6,8.8,11.0,13.2,15.399999999999999,17.6,19.8,20.9,21.78,0.0,60.95652173913044,0.0,121.0,0.22,3.0000000000000018,21.6,33.8,36.6,46.60000000000001,55.0,79.19999999999999,86.8,90.2,105.2,108.8,118.36000000000001
C00543,92,5,199.98000000000002,66,92.0,5.0,199.98000000000002,66.0,92.0,5.0,199.98000000000002,66.0,92.0,5.0,199.98000000000002,66.0,10.480999999999996,-7.599999999999996,-7.600000000000002,1.0,14.0,23.45,39.996,23.45,64.83,23.49,23.65,23.849999999999998,24.25,26.08,29.34,32.6,41.42,50.239999999999995,56.686,60.757999999999996,62.794,64.4228,3.0,16.5,3.0,42.0,3.06,3.3,3.6,4.2,4.8,7.200000000000002,10.5,13.799999999999997,18.59999999999999,26.40000000000001,34.2,38.099999999999994,41.21999999999999,3.0,16.5,3.0,42.0,3.06,3.3,3.6,4.2,4.8,7.200000000000002,10.5,13.799999999999997,18.59999999999999,26.40000000000001,34.2,38.099999999999994,41.21999999999999,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,40.6,0.0,66.0,1.68,8.4,16.8,33.6,42.6,43.8,45.0,47.0,49.0,53.2,59.6,62.8,65.36
C00357,23,8,1157.28,111,39.0,7.0,851.97,95.0,78.0,4.0,571.35,56.0,119.0,2.0,201.31,15.0,-47.07000000000001,,21.999999999999993,0.9999999999999998,14.999999999999996,77.12,100.655,77.12,124.19,77.5907,79.4735,81.827,86.534,91.241,95.94800000000001,100.655,105.362,110.069,114.776,119.483,121.8365,123.7193,,,,,,,,,,,,,,,,,,15.0,26.0,15.0,37.0,15.22,16.1,17.2,19.4,21.6,23.8,26.0,28.2,30.4,32.6,34.8,35.9,36.78,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,7.5,0.0,15.0,0.15,0.75,1.5,3.0,4.5,6.0,7.5,9.0,10.5,12.0,13.5,14.25,14.85
C02858,115,54,1712.6,156,115.0,54.0,1712.6,156.0,115.0,54.0,1712.6,156.0,115.0,54.0,1712.6,156.0,-0.2504692205069566,0.04088050314465405,0.040880503144654114,0.9999999999999998,2.7305126739089,2.14,31.71481481481482,34.84,145.26,3.1470000000000002,5.199000000000001,8.461,13.526,17.517999999999997,20.740000000000002,24.175,29.419999999999995,34.84,45.38200000000002,62.50100000000003,75.5434999999999,121.26689999999994,0.0,2.943396226415094,1.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.1999999999999993,3.0,5.0,7.0,10.0,11.959999999999994,0.0,2.943396226415094,1.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.1999999999999993,3.0,5.0,7.0,10.0,11.959999999999994,0.0,26.5,0.0,53.0,0.53,2.6500000000000004,5.300000000000001,10.600000000000001,15.899999999999999,21.200000000000003,26.5,31.799999999999997,37.099999999999994,42.400000000000006,47.7,50.349999999999994,52.47,0.0,68.61111111111111,47.0,156.0,3.18,9.3,15.3,21.0,45.9,49.2,63.0,78.99999999999999,97.1,105.0,129.4,143.0,154.41
C01392,7,1,9.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
